8138	508	26	1	44	Accepted	Yes
8223	154	11	7	62	Rejected	No
8185	418	25	5	84	InProgress	Maybe
8398	523	17	9	52	Rejected	No
8322	280	14	4	53	InProgress	Maybe
8053	217	17	2	72	InProgress	Maybe
8019	338	21	2	48	InProgress	Maybe
8147	265	24	4	88	Rejected	No
8170	152	25	5	82	Rejected	No
8267	456	11	9	90	Accepted	Yes
8020	165	27	7	93	InProgress	Maybe
8321	257	13	3	47	Accepted	Yes
8112	421	27	9	57	InProgress	Maybe
8093	445	22	5	64	Accepted	Yes
8305	425	20	7	96	Rejected	No
8013	205	20	9	94	InProgress	Maybe
8332	160	25	6	73	Rejected	No
8156	318	25	2	95	InProgress	Maybe
8065	489	20	4	54	Accepted	Yes
8318	364	22	5	44	Accepted	Yes
8314	279	16	9	84	Rejected	No
8151	271	19	9	70	Rejected	No
8159	214	21	7	49	Rejected	No
8008	329	15	4	95	Rejected	No
8058	290	23	7	65	Rejected	No
8138	261	18	1	63	Accepted	Yes
8120	340	11	1	66	InProgress	Maybe
8234	297	20	10	78	Accepted	Yes
8295	122	17	5	88	Accepted	Yes
8012	527	12	9	49	Rejected	No
8317	401	14	10	78	InProgress	Maybe
8400	254	27	7	60	Accepted	Yes
8348	210	24	3	44	Rejected	No
8063	491	16	7	80	Accepted	Yes
8392	345	26	7	69	InProgress	Maybe
8023	167	26	5	56	Accepted	Yes
8098	143	16	1	69	InProgress	Maybe
8030	175	13	8	61	Accepted	Yes
8014	480	21	4	93	Accepted	Yes
8160	359	19	9	76	InProgress	Maybe
8394	529	21	4	87	Accepted	Yes
8404	399	22	8	96	Accepted	Yes
8048	162	21	2	59	Rejected	No
8416	276	12	3	76	Rejected	No
8070	342	19	7	88	InProgress	Maybe
8134	454	11	9	44	Accepted	Yes
8181	175	27	8	70	Accepted	Yes
8046	198	22	1	71	Rejected	No
8102	426	23	4	72	Rejected	No
8377	210	27	1	77	Rejected	No
8256	353	15	5	66	Rejected	No
8196	303	19	3	70	Rejected	No
8361	422	25	3	85	Rejected	No
8113	373	22	1	83	InProgress	Maybe
8316	402	19	2	47	InProgress	Maybe
8370	396	15	2	86	Rejected	No
8159	286	17	7	52	InProgress	Maybe
8179	458	14	3	70	InProgress	Maybe
8402	135	18	7	57	Accepted	Yes
8068	153	24	8	58	Accepted	Yes
8083	436	25	1	51	Accepted	Yes
8377	395	12	5	73	Accepted	Yes
8284	121	25	8	94	Accepted	Yes
8263	214	19	3	74	InProgress	Maybe
8129	380	24	5	63	InProgress	Maybe
8344	383	25	4	64	Accepted	Yes
8368	137	24	7	96	InProgress	Maybe
8146	513	15	4	83	Rejected	No
8029	432	25	5	57	Accepted	Yes
8362	379	25	8	97	InProgress	Maybe
8195	168	11	2	69	Rejected	No
8299	115	17	3	72	Rejected	No
8223	393	12	5	65	Rejected	No
8191	318	17	7	91	Rejected	No
8191	476	20	6	87	Rejected	No
8233	272	27	9	68	Accepted	Yes
8218	460	23	8	77	Rejected	No
8066	231	21	6	97	InProgress	Maybe
8058	528	23	7	78	InProgress	Maybe
8150	358	14	6	87	InProgress	Maybe
8382	346	24	5	80	Rejected	No
8060	446	18	9	99	Rejected	No
8023	214	15	6	48	InProgress	Maybe
8332	306	24	6	83	Accepted	Yes
8321	478	11	1	57	Accepted	Yes
8279	223	22	10	76	Rejected	No
8324	350	13	5	62	InProgress	Maybe
8402	338	24	6	58	InProgress	Maybe
8109	117	27	8	92	Rejected	No
8381	184	15	4	79	Accepted	Yes
8219	127	24	1	51	Rejected	No
8218	518	15	9	73	InProgress	Maybe
8023	178	12	8	68	InProgress	Maybe
8148	398	25	9	49	Accepted	Yes
8151	339	27	9	93	Rejected	No
8011	250	16	9	50	Accepted	Yes
8374	278	16	7	97	InProgress	Maybe
8285	434	18	5	67	Rejected	No
8022	230	12	3	75	InProgress	Maybe
8156	153	11	4	84	Rejected	No
8379	480	27	6	97	Rejected	No
8010	372	14	5	70	InProgress	Maybe
8376	437	23	10	72	Rejected	No
8126	203	25	4	89	InProgress	Maybe
8026	159	23	3	80	Rejected	No
8079	341	17	6	47	Rejected	No
8107	145	19	8	49	Accepted	Yes
8394	288	18	1	51	Accepted	Yes
8337	211	23	7	78	InProgress	Maybe
8353	297	21	10	82	Rejected	No
8260	392	21	6	81	Rejected	No
8025	282	25	6	93	InProgress	Maybe
8220	384	14	10	86	Rejected	No
8366	354	14	6	76	InProgress	Maybe
8181	442	12	3	54	Accepted	Yes
8054	253	17	3	90	Accepted	Yes
8206	332	24	4	99	Accepted	Yes
8413	146	26	5	88	Rejected	No
8287	416	16	3	79	Rejected	No
8404	268	27	5	97	Rejected	No
8132	138	13	5	59	Accepted	Yes
8208	288	27	1	82	InProgress	Maybe
8270	321	18	2	80	Rejected	No
8401	500	23	6	75	Accepted	Yes
8330	503	25	1	65	InProgress	Maybe
8391	215	27	2	51	Accepted	Yes
8184	202	22	3	69	InProgress	Maybe
8321	179	15	2	79	Rejected	No
8296	224	13	9	76	InProgress	Maybe
8180	494	11	1	52	Accepted	Yes
8132	362	22	2	54	Rejected	No
8113	469	26	1	98	Accepted	Yes
8405	125	14	3	46	Rejected	No
8259	349	15	9	46	InProgress	Maybe
8351	380	21	4	70	InProgress	Maybe
8336	370	20	2	82	InProgress	Maybe
8264	305	24	3	83	Rejected	No
8013	339	15	9	74	Accepted	Yes
8321	239	26	6	76	Rejected	No
8182	391	12	5	67	Accepted	Yes
8108	460	11	1	88	InProgress	Maybe
8167	456	14	1	54	InProgress	Maybe
8343	429	15	5	79	InProgress	Maybe
8417	302	21	10	77	Rejected	No
8392	418	16	7	73	InProgress	Maybe
8226	431	19	5	54	InProgress	Maybe
8279	243	23	10	50	Accepted	Yes
8403	271	19	4	91	Accepted	Yes
8337	175	19	1	75	InProgress	Maybe
8268	299	25	9	56	Accepted	Yes
8368	159	21	10	44	Rejected	No
8083	211	18	9	58	Accepted	Yes
8315	161	11	9	80	Accepted	Yes
8330	459	15	3	80	InProgress	Maybe
8024	122	25	7	69	Accepted	Yes
8144	509	22	6	99	InProgress	Maybe
8213	316	22	8	86	Accepted	Yes
8267	221	13	8	55	Rejected	No
8265	410	17	5	50	Rejected	No
8202	262	16	3	68	InProgress	Maybe
8056	192	16	2	77	Accepted	Yes
8351	297	22	5	58	Rejected	No
8039	163	16	6	71	InProgress	Maybe
8140	172	18	7	82	InProgress	Maybe
8001	380	27	7	73	Rejected	No
8121	496	16	5	80	Rejected	No
8158	436	11	10	66	InProgress	Maybe
8336	232	21	6	63	InProgress	Maybe
8295	282	20	6	92	InProgress	Maybe
8063	221	22	8	70	Accepted	Yes
8171	400	25	5	75	Rejected	No
8000	513	26	3	82	Accepted	Yes
8022	192	25	5	95	Accepted	Yes
8281	442	22	9	69	Rejected	No
8275	190	21	9	73	Accepted	Yes
8303	321	15	9	77	InProgress	Maybe
8245	523	27	5	80	InProgress	Maybe
8263	348	20	9	88	Accepted	Yes
8016	440	27	8	90	Accepted	Yes
8195	285	24	10	64	InProgress	Maybe
8369	434	12	7	69	InProgress	Maybe
8013	155	17	6	46	Accepted	Yes
8290	329	24	10	61	Rejected	No
8134	260	17	7	84	Rejected	No
8335	481	13	8	95	InProgress	Maybe
8176	337	14	3	75	Rejected	No
8054	170	23	1	45	Rejected	No
8086	383	11	4	83	InProgress	Maybe
8088	259	26	6	50	InProgress	Maybe
8268	288	18	3	46	InProgress	Maybe
8399	294	27	1	65	InProgress	Maybe
8400	146	13	10	75	Accepted	Yes
8031	180	14	2	48	Rejected	No
8359	249	24	3	64	Rejected	No
8405	251	14	4	89	Rejected	No
8267	495	17	2	67	Rejected	No
8263	530	17	5	72	Rejected	No
8277	199	11	6	92	InProgress	Maybe
8252	129	21	8	65	InProgress	Maybe
8380	195	22	7	92	Accepted	Yes
8342	218	19	2	75	Rejected	No
8129	413	11	5	79	Rejected	No
8081	382	27	3	54	Rejected	No
8076	331	21	9	59	InProgress	Maybe
8236	210	13	4	87	InProgress	Maybe
8136	199	20	4	68	InProgress	Maybe
8140	483	12	8	80	InProgress	Maybe
8103	358	25	3	98	InProgress	Maybe
8383	503	20	2	81	Rejected	No
8272	503	19	2	46	Accepted	Yes
8246	361	17	7	44	InProgress	Maybe
8078	372	24	2	56	Accepted	Yes
8189	239	11	3	65	InProgress	Maybe
8012	174	23	7	87	InProgress	Maybe
8058	371	13	7	47	Rejected	No
8129	456	19	7	56	Rejected	No
8234	365	26	2	90	InProgress	Maybe
8154	340	19	9	91	Accepted	Yes
8252	289	24	8	94	Rejected	No
8250	314	21	6	87	InProgress	Maybe
8292	427	25	10	72	InProgress	Maybe
8045	367	23	5	73	Accepted	Yes
8369	202	11	7	55	InProgress	Maybe
8348	114	14	1	47	InProgress	Maybe
8294	224	14	1	92	Accepted	Yes
8041	267	22	7	61	InProgress	Maybe
8193	156	25	1	86	Rejected	No
8148	218	19	7	52	InProgress	Maybe
8331	440	12	3	87	Accepted	Yes
8211	527	26	3	72	Accepted	Yes
8034	268	22	8	97	Accepted	Yes
8343	134	16	10	49	InProgress	Maybe
8136	304	15	5	85	Accepted	Yes
8013	301	12	3	47	Rejected	No
8339	314	11	10	74	Accepted	Yes
8295	368	15	5	57	InProgress	Maybe
8170	408	25	8	61	InProgress	Maybe
8385	307	24	4	55	Accepted	Yes
8112	343	14	9	84	Accepted	Yes
8122	287	12	3	57	Accepted	Yes
8155	342	11	2	48	Rejected	No
8174	335	15	10	51	Accepted	Yes
8113	176	26	9	52	InProgress	Maybe
8255	123	24	4	65	InProgress	Maybe
8114	352	14	5	62	InProgress	Maybe
8331	450	11	10	84	Accepted	Yes
8313	137	16	6	95	InProgress	Maybe
8171	357	25	2	48	Accepted	Yes
8020	200	25	1	56	Accepted	Yes
8169	163	23	6	47	Rejected	No
8274	307	25	9	90	InProgress	Maybe
8251	156	15	3	69	InProgress	Maybe
8062	266	13	3	59	Rejected	No
8174	364	17	10	84	InProgress	Maybe
8223	157	11	8	58	Accepted	Yes
8013	335	27	4	78	Rejected	No
8098	372	19	4	77	InProgress	Maybe
8100	348	24	8	59	InProgress	Maybe
8333	353	11	1	76	InProgress	Maybe
8219	141	15	3	98	Rejected	No
8180	512	21	7	52	Rejected	No
8062	200	21	3	55	InProgress	Maybe
8023	138	22	10	94	InProgress	Maybe
8079	332	23	5	88	Accepted	Yes
8060	214	13	1	55	Rejected	No
8331	466	11	8	77	InProgress	Maybe
8091	178	14	9	80	Rejected	No
8075	329	16	4	88	Accepted	Yes
8316	178	27	7	61	InProgress	Maybe
8118	285	15	2	87	Rejected	No
8057	361	11	1	71	InProgress	Maybe
8130	116	24	6	67	Accepted	Yes
8381	187	19	3	63	Accepted	Yes
8018	120	13	10	85	InProgress	Maybe
8328	384	20	3	49	Accepted	Yes
8379	455	26	6	96	Accepted	Yes
8227	303	21	2	62	Accepted	Yes
8113	526	24	10	88	Rejected	No
8124	379	15	3	68	Rejected	No
8348	357	12	3	49	Rejected	No
8087	198	22	9	85	InProgress	Maybe
8140	495	15	4	84	Rejected	No
8416	269	12	9	96	InProgress	Maybe
8368	333	21	10	79	Rejected	No
8249	382	23	9	51	Rejected	No
8046	428	26	5	55	InProgress	Maybe
8012	151	17	5	74	InProgress	Maybe
8243	477	24	1	80	Rejected	No
8164	476	15	3	60	InProgress	Maybe
8045	529	16	10	54	Accepted	Yes
8075	436	15	10	62	Rejected	No
8194	358	17	6	78	Rejected	No
8223	434	12	10	94	InProgress	Maybe
8405	247	13	1	83	Accepted	Yes
8386	265	20	8	76	InProgress	Maybe
8372	511	23	4	62	Accepted	Yes
8371	420	19	5	77	InProgress	Maybe
8178	268	23	1	79	Rejected	No
8411	491	21	2	47	InProgress	Maybe
8233	328	11	6	58	Rejected	No
8051	140	20	8	54	Rejected	No
8246	418	27	1	70	InProgress	Maybe
8329	454	21	9	47	Accepted	Yes
8367	304	11	7	66	Rejected	No
8259	434	19	5	51	Rejected	No
8382	294	24	7	71	Accepted	Yes
8350	184	15	9	58	Rejected	No
8075	446	12	2	82	Accepted	Yes
8094	413	11	2	44	Accepted	Yes
8047	375	22	10	86	InProgress	Maybe
8280	193	27	7	53	Accepted	Yes
8345	267	16	6	71	InProgress	Maybe
8333	442	19	6	47	Rejected	No
8131	190	12	10	77	InProgress	Maybe
8006	446	23	2	48	InProgress	Maybe
8151	331	15	3	71	Accepted	Yes
8036	391	24	3	97	InProgress	Maybe
8231	221	18	2	86	InProgress	Maybe
8316	288	26	2	68	Accepted	Yes
8343	199	14	1	82	Accepted	Yes
8410	349	19	10	91	InProgress	Maybe
8118	172	14	1	50	Rejected	No
8309	388	23	1	95	Rejected	No
8178	262	11	5	45	InProgress	Maybe
8183	179	15	10	72	Rejected	No
8402	448	27	5	89	InProgress	Maybe
8160	434	16	7	54	InProgress	Maybe
8382	395	12	2	53	Accepted	Yes
8304	298	13	9	86	Accepted	Yes
8052	391	25	5	60	Accepted	Yes
8345	130	16	6	74	Rejected	No
8016	175	27	3	55	Rejected	No
8158	404	17	3	79	Accepted	Yes
8331	496	23	5	93	InProgress	Maybe
8266	116	17	7	58	Rejected	No
8336	348	13	6	83	InProgress	Maybe
8390	172	22	7	78	Rejected	No
8326	462	12	1	79	InProgress	Maybe
8218	160	21	8	97	Rejected	No
8280	490	19	10	72	InProgress	Maybe
8176	282	20	4	78	Rejected	No
8347	344	21	6	44	InProgress	Maybe
8006	484	11	6	65	Accepted	Yes
8100	279	21	2	98	Rejected	No
8336	523	18	2	86	InProgress	Maybe
8001	491	27	3	60	Accepted	Yes
8176	258	18	10	97	Rejected	No
8015	354	27	5	95	InProgress	Maybe
8178	408	27	1	76	Rejected	No
8210	326	16	6	94	Accepted	Yes
8379	209	14	10	44	Rejected	No
8370	115	21	8	69	InProgress	Maybe
8141	320	15	5	97	Accepted	Yes
8363	146	20	5	63	Rejected	No
8020	514	16	5	87	Accepted	Yes
8134	184	14	3	45	Accepted	Yes
8105	446	23	10	74	Rejected	No
8359	144	15	5	49	Accepted	Yes
8149	341	11	1	65	Accepted	Yes
8354	160	13	4	87	Rejected	No
8313	374	19	2	76	Accepted	Yes
8293	524	19	4	44	Rejected	No
8124	151	21	7	89	InProgress	Maybe
8165	197	11	1	79	Accepted	Yes
8107	320	27	2	81	InProgress	Maybe
8169	414	18	6	75	InProgress	Maybe
8091	219	13	7	91	Rejected	No
8198	191	14	3	51	Rejected	No
8375	439	21	1	49	Accepted	Yes
8063	324	21	6	80	InProgress	Maybe
8281	383	17	3	54	Accepted	Yes
8403	288	24	2	68	Rejected	No
8226	211	11	8	44	Accepted	Yes
8058	418	18	9	53	Rejected	No
8097	234	26	6	51	Accepted	Yes
8101	161	27	7	83	InProgress	Maybe
8111	426	22	5	94	Accepted	Yes
8241	195	12	1	67	InProgress	Maybe
8303	288	14	9	99	Accepted	Yes
8136	247	13	1	69	Rejected	No
8085	115	26	7	98	InProgress	Maybe
8408	236	14	4	60	Accepted	Yes
8115	474	23	1	63	Accepted	Yes
8157	217	26	4	70	InProgress	Maybe
8269	179	20	7	60	Accepted	Yes
8039	214	24	6	56	Accepted	Yes
8352	261	11	4	81	Accepted	Yes
8259	273	13	8	60	Rejected	No
8301	419	18	3	44	Rejected	No
8286	125	15	10	62	InProgress	Maybe
8245	192	23	8	78	Rejected	No
8286	216	12	9	61	Accepted	Yes
8270	198	25	4	44	Accepted	Yes
8269	216	11	1	46	Accepted	Yes
8171	413	19	5	56	Rejected	No
8377	178	12	9	96	InProgress	Maybe
8259	119	24	4	54	Rejected	No
8335	442	12	1	70	InProgress	Maybe
8380	316	17	3	57	InProgress	Maybe
8146	427	13	9	92	InProgress	Maybe
8119	468	21	7	93	Rejected	No
8384	446	17	6	90	Rejected	No
8337	379	16	5	59	Rejected	No
8328	197	19	7	72	Rejected	No
8184	283	26	6	78	Accepted	Yes
8333	430	21	9	59	Rejected	No
8226	404	13	8	77	Rejected	No
8109	280	11	6	77	Rejected	No
8380	403	17	9	56	InProgress	Maybe
8156	326	19	2	88	Accepted	Yes
8039	417	26	9	75	Rejected	No
8327	257	11	9	77	Accepted	Yes
8389	219	11	2	81	Accepted	Yes
8068	302	13	1	90	Rejected	No
8123	263	12	1	51	InProgress	Maybe
8261	483	14	1	79	Rejected	No
8292	293	24	1	95	Rejected	No
8256	465	13	7	99	InProgress	Maybe
8244	412	23	7	94	Accepted	Yes
8353	498	27	1	59	InProgress	Maybe
8416	463	15	5	94	Accepted	Yes
8293	395	15	10	67	InProgress	Maybe
8077	528	22	8	70	Accepted	Yes
8128	381	18	5	77	Rejected	No
8281	367	27	2	87	InProgress	Maybe
8171	297	25	4	49	InProgress	Maybe
8189	375	18	4	99	InProgress	Maybe
8038	488	24	4	92	Accepted	Yes
8316	169	11	5	86	Accepted	Yes
8104	293	23	7	44	Rejected	No
8174	322	18	3	53	Accepted	Yes
8040	164	25	8	60	Accepted	Yes
8238	462	22	6	76	InProgress	Maybe
8028	320	21	3	98	Accepted	Yes
8409	362	12	4	69	Rejected	No
8295	470	20	9	45	Accepted	Yes
8372	355	16	1	68	Accepted	Yes
8193	303	21	4	52	Rejected	No
8335	430	25	8	72	InProgress	Maybe
8007	140	15	4	71	Accepted	Yes
8337	180	13	10	46	Accepted	Yes
8058	146	17	7	80	Rejected	No
8115	229	12	7	47	InProgress	Maybe
8392	155	26	1	94	Rejected	No
8401	442	15	9	86	Rejected	No
8096	163	17	4	94	InProgress	Maybe
8271	114	27	3	79	Rejected	No
8185	223	11	6	90	InProgress	Maybe
8376	240	20	5	46	InProgress	Maybe
8302	295	20	5	73	Accepted	Yes
8382	403	24	9	62	InProgress	Maybe
8015	168	25	7	94	Rejected	No
8381	411	13	2	79	Rejected	No
8358	168	20	6	98	Rejected	No
8098	233	12	8	50	Rejected	No
8398	378	18	9	48	InProgress	Maybe
8254	375	26	1	58	InProgress	Maybe
8240	292	18	8	67	Rejected	No
8375	283	27	6	90	InProgress	Maybe
8124	233	26	7	66	Rejected	No
8137	449	21	9	68	Accepted	Yes
8115	373	24	9	97	InProgress	Maybe
8117	205	25	7	68	InProgress	Maybe
8318	237	12	2	47	Rejected	No
8183	437	12	8	83	InProgress	Maybe
8303	314	11	2	93	Rejected	No
8353	312	16	5	60	Accepted	Yes
8281	214	14	2	83	Accepted	Yes
8216	183	25	10	91	Rejected	No
8363	384	20	4	74	Rejected	No
8199	346	26	5	68	Rejected	No
8033	133	21	5	57	Accepted	Yes
8292	151	15	3	87	Accepted	Yes
8126	141	24	2	68	Accepted	Yes
8107	183	13	1	63	Rejected	No
8192	165	25	10	88	Rejected	No
8133	128	12	2	82	Accepted	Yes
8257	285	25	3	53	Rejected	No
8413	405	23	2	75	Accepted	Yes
8233	421	12	3	69	Rejected	No
8133	498	12	3	74	InProgress	Maybe
8296	263	20	2	56	Accepted	Yes
8206	159	27	8	59	Rejected	No
8011	147	27	7	61	Accepted	Yes
8402	160	16	7	92	Accepted	Yes
8115	326	24	6	95	Accepted	Yes
8345	317	11	5	55	InProgress	Maybe
8156	319	13	1	95	InProgress	Maybe
8194	406	16	8	49	Rejected	No
8379	465	14	3	80	InProgress	Maybe
8287	416	12	9	79	InProgress	Maybe
8206	449	23	9	83	InProgress	Maybe
8008	505	25	10	63	Accepted	Yes
8083	372	14	2	76	Accepted	Yes
8189	472	27	1	56	InProgress	Maybe
8312	478	15	5	79	InProgress	Maybe
8383	175	16	9	95	Accepted	Yes
8346	241	12	1	57	InProgress	Maybe
8243	344	15	5	97	Rejected	No
8289	117	13	5	77	InProgress	Maybe
8095	461	14	3	60	Accepted	Yes
8373	143	20	10	44	Accepted	Yes
8137	265	18	1	47	InProgress	Maybe
8279	252	13	2	57	Rejected	No
8106	285	15	1	89	Rejected	No
8020	462	15	7	62	InProgress	Maybe
8334	223	17	4	69	Rejected	No
8118	380	12	6	74	InProgress	Maybe
8218	439	27	5	88	InProgress	Maybe
8109	526	27	10	63	InProgress	Maybe
8067	494	19	2	77	InProgress	Maybe
8204	226	18	9	95	InProgress	Maybe
8040	123	15	4	73	InProgress	Maybe
8190	375	22	1	79	InProgress	Maybe
8167	447	25	1	67	InProgress	Maybe
8061	376	26	8	59	Rejected	No
8412	167	17	2	75	Accepted	Yes
8014	218	24	5	53	InProgress	Maybe
8387	511	27	4	48	Rejected	No
8009	392	11	8	62	InProgress	Maybe
8152	309	26	1	52	Rejected	No
8044	327	13	6	85	InProgress	Maybe
8109	279	16	4	75	Accepted	Yes
8139	266	26	4	72	InProgress	Maybe
8325	428	23	5	75	Rejected	No
8299	182	26	4	61	InProgress	Maybe
8090	292	24	6	75	Rejected	No
8282	176	12	7	75	InProgress	Maybe
8270	448	27	2	68	Accepted	Yes
8220	465	27	3	78	InProgress	Maybe
8128	265	11	1	98	Rejected	No
8375	442	26	4	99	Rejected	No
8043	434	22	2	52	Rejected	No
8308	507	26	4	66	Rejected	No
8346	530	25	2	81	Rejected	No
8010	351	12	3	56	Rejected	No
8098	399	26	7	85	Accepted	Yes
8398	177	14	4	70	InProgress	Maybe
8414	286	18	1	98	Accepted	Yes
8207	462	27	5	92	Accepted	Yes
8084	516	23	5	72	Rejected	No
8034	208	18	10	73	InProgress	Maybe
8413	506	13	5	68	Accepted	Yes
8230	366	24	3	53	InProgress	Maybe
8388	260	15	5	66	Rejected	No
8037	180	16	10	60	InProgress	Maybe
8039	167	11	9	85	InProgress	Maybe
8312	333	23	5	50	Rejected	No
8030	164	24	2	84	Rejected	No
8082	252	14	5	76	Rejected	No
8046	342	14	6	45	InProgress	Maybe
8177	230	23	2	99	InProgress	Maybe
8118	255	16	6	93	Accepted	Yes
8408	119	17	9	77	Accepted	Yes
8219	518	18	7	71	Rejected	No
8277	449	13	3	63	Accepted	Yes
8344	517	15	2	71	InProgress	Maybe
8341	387	16	6	66	InProgress	Maybe
8305	510	12	4	90	InProgress	Maybe
8275	337	25	8	56	Rejected	No
8298	356	22	5	74	Accepted	Yes
8387	226	13	7	62	InProgress	Maybe
8107	270	20	1	72	InProgress	Maybe
8251	371	27	10	62	InProgress	Maybe
8006	285	24	7	70	Rejected	No
8404	253	20	10	62	Accepted	Yes
8417	512	17	5	49	InProgress	Maybe
8366	523	25	6	45	Accepted	Yes
8281	141	20	1	90	Rejected	No
8372	438	20	5	58	InProgress	Maybe
8154	363	11	6	94	Rejected	No
8412	122	17	6	80	Rejected	No
8225	236	13	10	45	Rejected	No
8349	231	11	9	77	Rejected	No
8251	183	20	2	90	InProgress	Maybe
8391	215	13	9	99	Rejected	No
8176	340	20	10	53	Accepted	Yes
8069	356	22	7	57	Accepted	Yes
8347	161	12	3	76	InProgress	Maybe
8217	228	11	9	91	InProgress	Maybe
8309	349	19	5	60	Accepted	Yes
8303	468	20	9	95	Accepted	Yes
8138	189	27	10	95	Accepted	Yes
8207	311	13	2	81	InProgress	Maybe
8171	450	27	8	91	Rejected	No
8363	295	25	5	48	Accepted	Yes
8301	286	17	8	71	Accepted	Yes
8323	207	13	9	78	Accepted	Yes
8174	514	17	8	74	Rejected	No
8262	504	15	3	94	Accepted	Yes
8410	270	16	2	73	Accepted	Yes
8002	348	26	5	83	InProgress	Maybe
8405	126	15	2	87	InProgress	Maybe
8215	529	21	8	73	InProgress	Maybe
8089	389	23	2	44	Accepted	Yes
8383	239	21	3	63	Accepted	Yes
8191	266	27	4	93	Rejected	No
8340	140	25	10	72	Rejected	No
8311	367	19	5	54	Accepted	Yes
8107	505	15	2	44	Accepted	Yes
8214	481	19	7	91	Accepted	Yes
8328	324	18	10	66	Accepted	Yes
8296	530	25	2	70	InProgress	Maybe
8095	281	18	5	59	Rejected	No
8123	137	19	10	45	Accepted	Yes
8233	272	18	4	92	InProgress	Maybe
8121	230	24	3	63	Accepted	Yes
8283	387	27	9	85	Accepted	Yes
8042	366	14	2	70	Accepted	Yes
8016	454	17	1	54	InProgress	Maybe
8288	176	14	7	58	Rejected	No
8235	271	17	2	70	InProgress	Maybe
8075	238	11	4	54	InProgress	Maybe
8376	209	18	6	83	Accepted	Yes
8084	313	25	5	98	Accepted	Yes
8076	401	26	8	87	Rejected	No
8090	349	24	5	46	Accepted	Yes
8368	301	22	6	57	Accepted	Yes
8022	188	25	4	60	Accepted	Yes
8246	208	17	8	77	InProgress	Maybe
8378	411	15	6	84	Rejected	No
8329	442	23	8	48	Rejected	No
8376	220	12	6	85	InProgress	Maybe
8233	184	14	8	66	Rejected	No
8384	504	21	10	69	Rejected	No
8106	529	15	4	82	Accepted	Yes
8244	296	13	3	47	Accepted	Yes
8361	216	27	2	82	Accepted	Yes
8216	240	14	5	69	Accepted	Yes
8261	189	14	5	58	Accepted	Yes
8075	258	23	8	53	Accepted	Yes
8082	162	27	1	64	Accepted	Yes
8284	125	16	8	90	Rejected	No
8328	149	18	7	64	InProgress	Maybe
8242	360	13	5	77	Rejected	No
8176	370	19	9	64	InProgress	Maybe
8019	408	24	9	67	InProgress	Maybe
8342	470	13	2	71	Accepted	Yes
8406	137	26	2	88	Rejected	No
8131	506	18	3	64	Accepted	Yes
8320	270	25	6	52	Rejected	No
8279	262	15	10	70	Rejected	No
8056	318	18	4	69	Accepted	Yes
8370	344	25	8	73	Rejected	No
8263	289	16	8	99	Accepted	Yes
8279	112	17	5	51	Accepted	Yes
8107	463	27	8	62	Accepted	Yes
8084	352	23	9	79	InProgress	Maybe
8403	170	19	6	68	Accepted	Yes
8104	434	12	2	78	Accepted	Yes
8244	453	20	6	81	InProgress	Maybe
8067	210	19	10	46	Rejected	No
8081	183	26	4	78	InProgress	Maybe
8004	426	26	10	52	InProgress	Maybe
8154	157	15	7	70	Rejected	No
8324	145	23	7	60	InProgress	Maybe
8157	504	22	5	89	InProgress	Maybe
8031	525	22	3	54	InProgress	Maybe
8119	376	20	5	45	Rejected	No
8092	241	27	9	61	Accepted	Yes
8142	263	26	7	76	Accepted	Yes
8328	289	24	10	62	InProgress	Maybe
8381	216	20	6	94	Accepted	Yes
8083	497	17	2	59	Rejected	No
8314	461	18	4	63	InProgress	Maybe
8282	175	22	3	70	Accepted	Yes
8122	451	26	10	68	InProgress	Maybe
8365	461	24	6	95	Accepted	Yes
8031	133	23	8	83	Accepted	Yes
8331	245	21	10	82	Accepted	Yes
8319	441	17	4	53	Accepted	Yes
8135	114	24	1	50	Accepted	Yes
8151	423	15	6	99	InProgress	Maybe
8232	407	12	9	55	Accepted	Yes
8011	455	24	5	66	Accepted	Yes
8085	283	16	1	85	Rejected	No
8289	290	18	10	88	InProgress	Maybe
8052	405	24	10	87	InProgress	Maybe
8412	150	27	2	94	Accepted	Yes
8123	418	20	9	68	Accepted	Yes
8301	466	18	7	89	Accepted	Yes
8007	342	25	9	77	Accepted	Yes
8317	525	25	2	64	Accepted	Yes
8164	249	17	2	59	Accepted	Yes
8360	306	18	9	62	Accepted	Yes
8162	513	27	9	89	InProgress	Maybe
8374	485	11	7	59	InProgress	Maybe
8021	321	14	10	80	Rejected	No
8029	374	20	4	47	Accepted	Yes
8180	487	15	6	99	InProgress	Maybe
8052	213	27	6	82	Rejected	No
8008	340	26	3	64	Rejected	No
8103	453	11	6	90	InProgress	Maybe
8166	280	26	2	53	Rejected	No
8327	416	22	10	78	Accepted	Yes
8193	287	20	1	92	InProgress	Maybe
8102	470	25	9	73	Rejected	No
8007	453	12	3	79	Accepted	Yes
8036	410	25	10	62	Accepted	Yes
8038	403	11	9	58	Accepted	Yes
8024	321	18	1	70	Accepted	Yes
8304	385	27	7	80	Accepted	Yes
8327	360	27	9	87	Accepted	Yes
8300	302	18	4	82	Accepted	Yes
8125	487	25	4	84	InProgress	Maybe
8084	299	12	10	64	InProgress	Maybe
8141	454	22	3	56	Rejected	No
8004	462	19	7	51	Accepted	Yes
8077	119	12	3	93	Accepted	Yes
8109	492	20	10	57	Accepted	Yes
