410,1,80,893
220,3,69,692
447,3,68,568
482,3,60,594
137,1,32,858
484,3,80,912
498,1,16,587
494,1,43,538
270,3,23,717
151,3,24,658
219,2,38,552
273,1,28,605
249,1,17,991
153,2,13,550
390,2,70,959
181,1,71,728
383,3,24,744
365,3,52,976
295,2,55,604
202,1,70,528
482,3,59,626
337,3,54,599
160,1,53,958
304,3,15,939
268,3,75,637
182,3,57,658
426,3,12,887
213,3,44,739
502,1,58,862
137,1,54,794
165,1,59,961
493,1,54,736
426,3,44,926
264,2,19,661
326,2,29,617
504,3,16,870
136,1,76,919
513,3,41,574
238,3,80,913
203,3,69,963
522,1,12,543
507,2,23,933
202,3,50,629
494,3,53,890
148,3,49,731
531,3,48,692
280,3,39,960
267,2,73,893
216,3,50,982
136,2,33,595
134,3,21,566
420,1,31,817
164,1,71,674
470,3,41,958
526,3,43,700
335,3,30,995
505,3,36,588
440,1,34,735
395,1,17,700
519,3,33,545
498,3,68,913
391,3,65,601
236,2,28,563
210,2,46,828
129,2,28,964
450,2,49,841
198,2,30,872
310,1,47,805
285,3,53,874
500,1,58,755
284,3,50,816
446,2,13,564
498,2,39,507
295,2,33,851
328,2,63,557
507,3,47,747
361,2,41,841
352,2,38,577
373,2,32,692
527,1,43,634
198,3,37,571
467,3,66,826
419,3,26,560
409,1,80,645
349,2,58,682
268,2,26,984
148,3,23,645
521,3,77,991
132,2,25,749
337,1,73,753
117,1,68,828
448,2,30,734
478,3,24,696
324,3,50,516
413,3,47,728
307,3,77,513
341,1,78,788
148,3,51,973
348,1,24,896
206,2,21,665
148,3,76,586
299,1,32,826
245,3,51,599
174,2,17,520
298,2,42,623
171,2,37,730
484,3,60,953
332,1,75,587
378,3,66,556
136,1,46,793
525,1,64,649
268,2,40,916
159,1,21,533
377,2,16,848
246,3,14,531
350,1,61,854
477,1,58,536
519,3,27,763
420,2,42,759
130,2,66,966
419,1,44,936
227,1,66,533
447,3,79,828
366,1,14,861
283,1,71,530
181,1,57,907
284,2,67,676
460,3,53,682
426,1,29,790
237,1,19,797
471,1,35,642
349,1,57,997
411,2,53,588
476,3,46,718
457,1,77,518
343,3,58,852
359,1,38,636
295,2,65,514
495,3,40,944
362,3,49,732
494,3,79,905
377,3,52,617
162,1,37,905
484,1,47,679
366,1,70,754
179,2,25,589
437,3,36,568
478,2,31,820
480,1,77,543
410,3,66,697
305,1,56,715
223,1,59,552
229,2,76,951
179,1,60,767
284,2,14,527
377,2,54,635
348,3,61,781
392,3,18,584
481,1,27,957
140,3,48,944
399,2,60,971
146,1,50,555
519,3,18,955
318,2,27,628
358,1,37,587
209,3,12,927
299,1,60,783
121,2,19,929
186,2,58,529
331,2,57,772
125,3,21,678
520,1,70,907
128,2,57,715
286,1,26,512
384,3,19,612
490,3,39,827
264,1,72,977
214,1,22,728
174,3,36,897
242,3,47,948
359,3,20,933
476,3,35,1000
125,1,62,886
288,3,58,977
235,3,78,581
398,3,47,527
362,2,30,515
327,3,26,925
442,3,43,863
315,3,27,790
153,2,70,951
294,1,28,628
501,1,64,941
392,2,63,988
272,2,64,573
379,1,52,668
391,2,13,961
228,2,26,511
300,2,80,559
259,1,40,962
457,1,78,519
286,1,75,699
337,2,36,816
257,2,18,747
346,1,68,613
313,2,65,631
178,3,33,999
446,3,55,737
154,2,16,805
432,3,73,695
367,2,64,889
412,2,31,678
185,2,42,859
489,3,39,699
297,2,31,851
339,2,75,561
386,2,58,599
383,2,35,757
296,2,56,652
223,3,36,755
508,1,51,737
336,3,65,710
334,2,49,864
402,1,52,781
358,1,72,923
466,2,80,838
189,1,57,621
226,1,79,509
354,3,40,762
297,1,13,591
451,2,17,963
144,3,24,506
500,2,12,558
517,3,19,616
350,2,65,536
242,1,34,792
494,3,60,521
464,1,47,813
205,1,58,877
516,2,56,755
355,3,58,702
394,3,33,669
284,2,62,553
130,1,43,979
519,1,55,895
305,1,51,635
495,1,46,892
504,2,64,721
336,2,69,759
186,3,44,778
275,3,71,559
234,2,70,806
243,3,36,912
186,2,61,966
152,1,16,733
154,3,70,671
243,2,37,746
522,2,14,848
137,3,19,618
239,1,21,825
368,2,44,713
471,1,79,851
209,2,36,567
325,3,60,963
398,3,71,830
460,2,49,969
161,2,38,533
249,1,34,988
303,2,74,657
304,1,46,587
273,1,30,632
447,3,66,693
360,2,38,991
531,3,32,582
498,1,79,541
277,2,78,852
307,1,12,539
285,1,49,961
484,3,25,994
174,1,58,965
279,2,72,804
419,2,41,785
212,3,38,628
268,2,64,915
361,2,77,943
208,1,43,617
203,1,16,921
300,1,59,783
240,2,50,851
113,3,22,762
239,2,41,974
222,3,40,570
415,1,21,710
257,2,21,539
178,3,34,894
405,2,74,576
143,3,56,759
321,1,26,829
128,2,38,517
426,1,60,689
313,1,33,539
213,2,57,668
183,2,48,731
410,3,34,836
523,1,33,855
463,1,59,613
365,1,57,645
528,1,60,833
250,3,43,711
451,3,18,643
129,2,69,846
114,1,31,898
111,1,78,960
143,2,78,852
170,2,43,514
396,2,40,578
487,1,26,934
509,2,60,660
439,2,13,622
117,1,23,825
234,1,54,790
293,3,11,823
450,1,74,990
247,2,53,982
334,1,42,821
295,2,29,964
428,1,54,924
311,1,36,933
482,2,61,999
227,2,69,894
123,3,28,715
452,3,66,657
183,2,20,982
131,2,62,962
146,1,29,720
159,1,38,937
371,1,12,838
262,3,30,694
124,3,44,799
194,2,55,985
275,2,39,751
485,2,17,960
229,3,41,841
355,3,38,718
272,1,73,937
239,2,11,924
360,3,11,639
431,3,42,946
421,2,75,536
122,2,44,532
172,3,33,858
363,2,67,719
341,3,60,722
254,3,64,776
138,2,68,856
231,3,13,578
247,1,44,787
259,1,52,1000
492,3,77,588
284,2,33,968
389,3,53,943
233,1,68,985
381,1,56,868
376,2,61,557
379,2,69,597
395,3,31,559
363,3,56,721
294,1,12,717
289,3,44,842
448,2,68,508
480,2,50,578
326,3,63,906
378,3,66,925
152,3,43,505
419,1,59,575
194,2,73,717
482,1,22,933
460,3,61,825
300,1,62,691
344,3,62,827
138,3,50,946
373,2,23,604
179,1,22,979
322,1,40,611
481,2,72,917
271,1,12,864
184,3,45,656
359,3,50,660
131,1,36,520
113,2,12,584
208,3,23,772
467,1,55,957
434,2,13,715
319,1,33,550
228,2,49,737
200,1,39,964
490,3,27,793
478,3,65,740
185,1,26,936
156,2,23,867
261,2,18,629
311,3,15,987
495,1,53,698
346,3,14,724
206,3,24,919
145,3,30,681
429,3,72,849
303,2,72,781
161,2,76,627
273,2,43,753
496,3,17,624
270,3,43,685
210,2,45,910
249,2,45,690
172,3,58,664
336,1,32,864
383,1,21,757
435,1,72,833
463,1,23,864
241,2,53,810
246,3,30,606
115,3,79,713
145,1,31,816
479,1,69,522
258,2,72,678
386,1,24,664
195,1,19,595
296,1,46,859
490,3,42,777
251,3,41,973
217,3,74,647
351,1,60,547
285,2,62,823
433,1,56,813
117,1,63,515
156,1,49,601
316,1,58,842
394,2,55,708
505,3,75,665
197,2,50,892
115,3,17,686
124,2,69,782
344,2,27,660
505,2,14,643
117,2,68,720
190,3,46,539
489,1,69,921
121,2,20,560
421,3,42,730
240,1,71,929
262,3,22,845
172,3,16,891
289,2,44,803
396,1,48,950
333,2,37,512
260,3,17,628
252,2,25,925
264,1,79,524
328,2,67,734
147,3,45,628
318,1,72,553
404,2,37,913
210,2,78,713
227,1,34,889
377,1,56,906
162,1,29,920
180,3,54,528
133,2,33,727
491,1,74,725
491,1,64,617
146,2,34,732
344,2,35,625
430,2,22,760
171,3,53,860
226,1,17,784
245,1,26,978
359,1,46,717
400,3,52,837
403,2,42,585
447,3,78,501
358,3,55,938
259,3,79,898
382,1,60,855
296,2,38,549
238,2,29,541
117,3,31,921
268,2,56,606
489,3,28,584
301,1,31,788
126,2,79,955
190,3,29,961
450,1,51,567
295,1,27,922
341,1,47,905
328,1,15,572
400,2,60,989
149,2,49,719
141,3,45,992
298,3,38,876
290,3,40,828
165,1,15,522
112,3,78,751
213,2,30,959
477,1,62,649
471,3,35,984
287,2,66,812
253,2,36,749
529,2,78,625
348,3,31,787
430,2,43,711
232,2,28,822
193,2,29,708
181,3,46,588
465,1,60,987
195,3,16,541
181,1,48,711
349,3,80,921
414,2,45,813
172,1,41,799
480,2,65,546
200,1,48,833
492,1,21,908
125,1,39,599
167,3,65,876
290,1,51,983
288,2,56,981
306,1,24,740
223,3,38,918
492,2,50,967
200,1,75,964
128,3,57,840
276,3,77,658
525,1,76,609
278,2,52,769
396,3,46,961
439,1,39,727
149,2,50,978
481,1,53,839
265,3,40,574
454,2,48,677
510,1,62,867
442,3,26,724
493,1,67,624
138,2,75,922
528,2,66,502
229,1,77,942
169,2,48,942
503,1,79,586
317,3,15,719
192,3,76,878
154,2,23,744
289,2,65,510
499,2,52,858
122,3,25,957
414,2,39,987
318,3,70,662
132,2,25,631
445,3,35,861
288,1,64,812
320,2,67,711
210,2,29,709
198,1,15,519
210,2,51,840
216,2,14,506
299,1,67,785
409,2,22,639
484,1,39,556
183,1,23,718
335,2,37,848
476,2,45,515
248,3,41,543
120,3,44,881
185,3,24,937
362,3,27,877
223,1,49,815
431,1,22,601
157,3,20,609
426,3,17,511
184,1,31,987
522,1,64,666
117,3,77,882
334,2,80,929
206,3,42,549
292,1,14,820
394,3,26,900
228,2,50,804
434,1,57,980
190,2,35,940
460,1,64,560
150,1,17,952
410,1,46,963
474,3,32,875
227,3,56,869
446,2,40,594
289,2,63,940
293,3,71,691
393,1,50,770
428,2,25,645
359,1,78,765
190,2,13,573
341,1,14,684
129,1,16,793
337,3,33,708
211,3,53,643
151,1,69,527
305,1,28,610
341,2,67,544
175,3,60,924
161,2,20,947
488,2,12,943
372,2,55,997
184,3,38,722
425,1,22,530
330,2,57,844
208,1,77,774
339,2,11,662
258,2,39,728
262,1,33,774
342,1,67,951
283,3,53,632
189,1,25,760
401,3,20,851
377,3,49,945
471,2,19,887
224,2,19,728
444,2,43,875
150,3,31,842
324,1,50,562
517,2,55,707
341,2,37,883
421,3,67,815
208,3,17,839
443,3,47,560
276,2,26,998
396,1,58,886
307,1,11,525
515,1,54,715
154,2,34,800
285,1,63,791
368,3,51,790
174,2,32,666
508,3,11,986
278,2,64,683
124,1,76,810
514,2,32,953
386,1,46,562
344,3,42,935
182,2,61,567
375,1,33,847
442,3,34,819
232,3,62,786
207,2,61,564
307,3,64,520
489,2,53,841
306,1,38,589
525,1,38,691
317,2,50,927
140,2,51,796
466,2,66,893
182,3,35,504
451,3,80,663
236,1,40,762
326,2,23,633
518,1,54,656
196,2,40,537
203,3,78,833
436,1,76,660
153,3,13,746
301,1,34,624
398,1,75,763
114,1,41,864
119,3,28,816
479,3,16,526
397,1,69,888
122,2,74,649
403,1,80,764
355,3,11,617
157,3,58,587
263,1,72,998
311,2,74,909
519,2,29,997
492,1,20,518
139,2,50,890
365,2,50,971
500,2,11,926
526,3,43,895
305,1,71,804
430,2,23,702
219,3,29,969
359,3,23,547
266,3,37,577
219,2,42,930
467,1,23,624
286,2,20,504
243,1,76,852
243,1,14,759
120,1,14,659
174,2,54,875
194,3,24,879
494,3,33,680
389,2,49,926
453,2,62,752
510,1,63,899
436,1,53,838
324,1,70,895
308,3,64,901
377,3,31,888
504,3,57,703
203,2,76,658
436,2,74,985
343,2,31,887
275,1,77,909
376,1,66,653
478,2,80,571
452,1,59,683
268,1,65,996
423,1,66,859
179,1,45,672
470,2,26,579
406,3,38,803
502,3,75,714
266,1,51,563
308,3,54,521
422,1,17,786
484,3,30,501
322,3,41,644
438,1,48,809
301,2,76,977
435,1,37,954
167,3,56,577
402,2,33,658
134,1,66,861
148,1,57,839
345,3,71,958
250,2,46,861
435,1,73,911
448,2,75,751
215,3,42,772
506,2,20,785
180,3,52,526
169,3,70,884
201,1,47,884
423,3,69,976
361,3,70,630
386,1,51,522
395,1,71,809
240,3,61,599
222,3,65,685
531,3,30,1000
356,3,33,520
470,1,12,981
254,2,73,847
491,2,59,884
324,2,17,532
131,1,52,995
411,2,50,551
490,2,77,627
260,2,33,531
433,2,15,542
455,2,11,733
221,3,16,939
296,3,64,769
251,3,77,879
143,3,54,977
389,3,71,632
286,1,63,511
418,3,35,543
288,3,65,811
131,3,47,685
330,1,17,754
227,3,56,617
290,2,75,914
223,1,50,778
410,1,41,977
230,3,65,594
336,2,31,980
479,3,46,551
160,3,40,685
190,2,47,592
482,2,65,993
406,3,76,826
258,3,40,975
383,3,28,655
201,2,40,657
370,2,22,560
181,1,80,894
157,3,74,906
286,2,22,733
123,1,38,757
519,1,71,824
265,1,28,795
158,1,21,544
365,2,45,611
388,1,71,653
347,1,40,691
489,2,29,874
410,3,22,616
254,1,19,979
193,2,65,570
381,1,33,532
146,2,69,893
264,1,31,597
353,3,11,550
278,1,35,831
196,3,74,992
207,3,20,519
217,2,47,524
282,1,53,711
498,3,55,917
458,1,17,777
509,1,23,630
413,1,62,783
435,3,48,613
328,2,17,761
280,3,27,826
479,3,52,522
342,2,34,682
359,3,45,836
432,2,52,806
202,2,24,875
352,1,35,567
338,1,28,998
486,1,40,516
233,3,35,523
189,2,55,955
406,2,17,809
181,1,69,506
460,2,43,553
528,2,34,653
417,3,18,866
219,1,26,890
474,3,80,787
227,2,78,684
290,3,20,552
266,3,39,644
274,2,15,521
198,1,67,854
294,1,62,827
303,2,51,502
185,1,62,920
194,2,25,536
213,3,77,791
497,2,14,696
175,1,39,822
126,1,23,933
141,2,43,789
219,3,57,795
478,3,78,705
202,3,56,552
145,2,66,798
202,1,28,886
371,2,12,550
112,1,22,658
302,3,60,841
484,2,46,854
349,3,66,876
404,2,26,940
448,3,65,693
232,1,14,504
348,2,26,675
391,3,12,652
288,2,18,616
499,1,73,784
118,1,57,509
340,2,76,978
501,1,21,872
445,1,14,848
256,1,68,510
197,2,26,860
400,1,73,783
289,1,51,718
347,2,32,546
497,3,55,555
382,3,68,557
236,3,61,792
296,2,31,786
216,1,27,654
515,3,48,660
252,2,53,945
438,1,78,934
187,2,80,831
121,2,13,969
441,2,74,978
219,1,11,861
511,1,58,552
236,2,53,951
163,2,16,663
284,1,66,901
157,2,55,519
326,3,42,635
289,1,55,631
185,1,67,555
244,1,54,568
411,3,74,610
394,3,77,860
342,1,50,850
253,1,60,801
388,3,37,810
360,2,18,502
466,1,71,607
442,2,24,683
131,2,70,831
285,1,28,816
127,1,52,874
141,3,48,859
160,2,27,530
167,3,13,934
416,3,60,755
141,3,40,945
141,3,17,662
419,1,45,736
179,1,76,908
127,3,56,538
476,3,34,790
481,2,20,557
492,3,48,946
201,2,35,694
467,2,35,742
364,2,32,502
348,3,69,995
400,2,76,631
408,3,73,840
287,3,75,600
164,2,66,666
506,3,36,904
252,1,54,667
309,1,36,554
285,3,37,680
385,2,22,792
524,3,29,617
153,1,62,838
152,1,79,902
199,1,65,664
223,2,45,977
286,1,44,891
467,1,46,535
298,1,57,565
352,2,41,793
246,3,14,655
126,2,60,720
145,1,60,769
211,1,66,769
332,2,20,705
367,1,18,797
290,3,35,554
168,2,65,952
120,2,77,736
306,1,13,973
431,3,20,949
145,3,43,940
339,3,12,632
115,2,46,645
525,3,72,700
358,2,16,891
309,2,79,889
221,2,11,637
508,3,29,711
311,3,58,546
429,2,80,632
142,3,22,591
118,3,20,698
459,3,63,548
223,3,19,979
513,3,43,766
277,2,19,820
446,3,26,791
171,2,28,996
522,2,54,1000
369,3,11,528
423,3,36,551
368,2,17,502
230,2,21,574
437,2,40,888
212,1,20,647
433,2,59,971
409,1,53,737
120,1,30,620
289,1,37,895
461,3,75,772
521,1,77,642
412,1,51,607
185,2,49,584
279,2,53,517
111,2,52,935
468,2,72,634
393,3,22,744
167,1,55,742
449,3,49,754
178,2,22,587
429,3,71,940
297,1,52,689
321,3,37,891
325,1,38,878
408,1,26,856
377,2,39,939
488,1,22,853
502,3,40,838
440,3,15,907
127,1,57,634
191,3,20,588
506,3,59,836
187,2,59,636
367,1,62,542
221,2,54,619
346,3,21,862
450,3,40,646
314,2,60,728
137,2,44,835
341,1,11,835
277,1,22,811
123,1,14,563
366,3,63,685
269,2,65,880
321,1,31,526
473,3,19,827
130,3,80,541
283,1,15,826
445,3,50,731
243,1,42,669
266,2,67,961
459,2,60,677
219,2,31,984
501,1,62,646
183,2,73,610
422,2,52,798
401,1,48,796
259,3,63,624
124,2,39,597
137,1,75,579
139,1,56,520
225,1,75,763
530,2,76,960
355,2,14,812
222,3,67,508
435,2,65,855
384,2,49,565
429,3,69,546
366,2,70,807
400,3,16,752
229,3,57,666
430,3,51,660
442,2,15,644
297,2,72,645
391,2,74,865
193,3,37,901
370,1,44,930
458,2,25,933
496,1,66,735
152,1,25,654
161,3,73,562
223,2,61,947
512,2,40,855
363,2,33,673
321,2,40,748
145,1,73,754
142,1,76,996
475,1,37,537
290,1,80,623
185,1,31,828
156,1,17,716
409,3,74,574
191,1,21,890
422,2,37,795
391,1,47,622
311,3,52,513
189,3,65,747
280,1,29,538
113,2,16,527
366,3,59,594
221,3,37,857
264,2,16,895
524,3,79,777
301,1,41,914
283,3,13,584
531,3,39,698
360,1,77,977
448,1,51,727
232,3,79,774
294,2,21,912
376,3,24,883
373,2,65,982
165,3,77,818
365,3,44,618
503,1,34,695
343,1,29,816
299,3,14,743
217,3,38,595
410,2,24,515
353,2,29,781
168,2,39,593
303,1,23,740
325,3,54,709
302,3,63,530
274,3,35,837
139,1,45,595
209,1,15,925
265,3,79,733
518,3,40,565
391,1,44,705
439,1,21,527
222,3,27,958
254,2,71,713
310,3,36,590
443,1,22,681
309,1,43,777
169,3,75,576
417,1,22,543
514,1,41,849
523,1,21,837
311,2,60,850
133,2,68,542
312,1,50,944
528,2,76,656
374,3,65,959
230,2,47,992
139,2,62,892
181,3,53,893
328,2,31,915
224,3,42,575
146,2,60,855
155,1,63,828
366,1,80,960
174,2,47,938
216,2,75,855
339,3,71,823
359,3,54,747
366,1,69,981
315,2,36,563
436,2,17,1000
298,2,27,793
353,1,79,985
238,3,45,994
446,3,32,886
258,3,78,977
513,3,77,845
254,1,70,863
401,1,80,789
500,1,53,813
431,3,19,641
308,2,73,839
400,2,39,630
251,1,62,761
224,3,62,807
113,1,39,972
321,2,46,510
419,3,54,819
374,3,38,643
326,1,18,517
257,1,23,738
349,2,54,649
294,2,19,933
409,2,76,921
207,1,27,585
195,3,42,982
455,3,43,892
523,3,41,716
482,3,61,503
289,2,74,568
295,3,18,726
519,2,74,574
115,2,79,575
229,2,42,893
531,2,47,523
440,3,51,764
191,3,13,924
427,2,24,941
419,1,24,751
228,1,50,775
123,3,63,849
444,3,72,739
253,3,66,595
519,3,76,838
128,3,26,932
200,2,23,924
490,2,13,893
116,1,38,617
417,3,11,862
489,2,76,609
234,3,35,913
443,1,25,797
284,2,58,734
491,1,69,768
334,2,35,733
367,3,62,838
219,3,15,568
468,3,78,916
372,3,18,962
523,2,21,637
134,3,68,792
202,1,65,810
265,3,18,555
530,2,65,842
189,3,71,958
512,3,11,948
385,2,20,980
246,3,58,579
254,3,73,915
510,1,74,586
404,2,70,974
220,3,63,838
299,1,76,717
461,3,46,549
444,1,23,649
293,1,23,768
248,2,11,986
387,2,27,569
530,2,42,691
346,1,34,620
345,2,53,513
486,2,37,913
240,1,40,908
455,2,14,613
147,2,49,810
229,2,15,535
454,2,77,871
245,3,36,951
131,2,45,904
134,3,20,518
247,1,51,900
181,2,49,744
236,1,65,584
526,2,34,548
502,1,64,649
376,1,64,593
192,3,21,879
434,1,48,671
155,1,17,536
489,1,68,587
137,1,53,1000
233,1,30,579
415,3,13,761
507,3,62,946
508,1,21,511
200,1,27,688
350,2,62,686
517,3,27,582
528,3,64,963
285,1,26,739
459,1,34,794
519,3,24,818
173,1,25,750
445,3,69,693
128,1,36,501
488,2,77,508
331,3,17,943
488,2,67,648
122,1,51,568
480,1,44,823
528,3,61,831
489,3,16,547
233,2,78,848
149,2,58,942
330,3,25,947
300,3,33,919
275,3,19,641
404,2,29,900
412,2,40,806
468,1,40,896
441,3,72,882
271,2,69,846
148,1,27,616
143,2,33,776
388,2,27,937
531,2,62,957
344,2,40,711
179,2,63,851
197,2,42,734
452,3,67,767
384,2,12,950
289,1,45,790
488,1,60,1000
456,2,16,642
513,2,35,847
120,2,38,784
203,3,58,833
406,3,43,676
229,3,38,656
278,3,70,744
271,3,66,877
463,3,20,736
121,3,73,693
120,2,33,761
319,3,35,842
505,1,16,922
234,1,66,618
120,1,11,621
421,1,36,617
438,1,33,678
207,3,43,941
170,3,61,586
518,1,29,730
327,2,32,817
135,2,20,999
342,3,73,719
252,1,31,904
156,2,72,703
262,2,27,655
530,1,61,985
259,2,66,959
256,3,49,839
144,1,71,963
456,2,50,889
504,2,19,811
511,2,28,618
417,2,29,560
239,2,35,899
498,2,54,808
239,3,42,972
252,2,33,522
479,2,36,898
349,2,80,678
218,1,65,694
370,2,14,949
381,1,72,919
324,2,71,805
330,2,68,654
469,3,32,510
452,1,32,918
400,3,64,617
201,1,58,686
111,3,26,721
284,3,26,828
438,1,28,804
503,3,52,870
334,2,80,682
489,3,59,642
345,2,41,645
515,2,26,981
312,1,44,543
147,3,62,786
429,2,60,670
144,1,23,849
205,3,78,935
505,3,77,520
487,1,69,930
303,2,18,864
319,3,71,630
403,2,27,625
352,2,23,598
175,3,13,906
144,2,51,659
475,2,68,624
428,2,43,678
404,1,29,916
441,1,24,663
342,2,27,780
321,2,49,555
236,3,46,891
152,3,48,707
372,2,59,636
399,2,61,637
158,3,58,530
145,3,67,818
215,3,39,834
196,2,14,849
175,1,68,781
524,3,64,995
220,1,28,964
156,1,28,720
216,1,57,562
140,2,45,932
483,1,38,701
223,2,58,815
385,3,41,877
194,1,47,725
238,1,33,977
515,2,57,766
403,3,27,596
357,1,63,785
347,3,65,925
515,3,16,640
143,3,54,644
245,2,57,734
259,3,14,872
360,1,35,917
213,2,70,843
145,3,28,512
155,3,33,603
216,1,46,798
257,2,29,667
363,1,34,964
514,3,26,663
492,3,64,622
249,1,34,656
245,1,49,639
135,3,46,942
141,3,21,620
351,2,74,732
447,2,62,564
412,2,75,791
425,2,60,768
399,1,13,681
249,2,13,742
495,3,27,928
464,1,54,986
467,2,16,535
224,3,30,611
381,1,39,867
340,1,14,931
228,1,33,621
369,3,25,736
366,1,73,637
202,3,67,639
236,2,71,511
227,3,73,959
434,1,26,533
196,1,57,759
312,1,24,635
364,1,16,782
211,1,48,650
170,1,66,633
277,3,62,798
358,1,54,710
117,3,49,952
215,3,47,976
313,2,31,859
258,1,76,824
142,2,40,615
141,3,30,894
312,2,48,814
233,3,45,816
235,3,76,921
201,2,17,507
522,1,16,546
321,2,32,751
432,1,64,915
332,1,11,913
350,2,73,967
481,2,51,797
480,2,12,612
231,1,17,741
144,1,26,840
315,1,23,680
465,1,63,974
461,3,50,565
285,3,61,987
359,1,37,597
527,3,67,932
191,2,31,900
319,3,33,671
522,3,41,868
302,3,61,682
174,3,44,550
443,3,16,882
514,1,37,547
402,1,75,516
254,2,63,551
510,2,72,774
361,3,55,751
257,1,65,944
424,2,39,960
125,2,22,523
393,1,75,971
521,1,32,836
205,2,20,734
469,1,39,832
472,2,75,596
152,2,42,861
317,1,62,969
475,2,58,851
378,2,30,907
163,3,16,945
132,1,43,714
208,2,77,751
277,2,31,797
366,1,59,527
382,2,34,652
284,1,40,709
240,3,12,955
253,3,57,836
377,1,80,862
488,1,60,550
272,3,14,777
458,3,27,958
476,2,53,929
329,2,11,797
225,1,53,747
353,2,20,934
337,1,33,658
476,2,12,883
225,2,45,530
427,2,77,641
313,2,62,624
236,1,12,761
143,3,25,550
393,3,74,709
310,1,72,824
128,1,49,686
416,3,76,777
385,3,60,713
527,2,29,668
496,2,31,894
237,2,67,988
405,2,49,913
504,3,44,574
163,2,57,944
458,2,73,754
345,1,33,759
467,3,68,905
387,2,42,970
488,1,50,889
357,1,77,947
147,1,37,997
445,2,24,587
335,1,50,624
531,2,68,741
310,2,27,541
196,2,62,706
430,3,39,756
512,1,55,846
498,2,28,558
166,2,36,511
273,3,50,508
523,2,78,548
330,2,61,711
194,2,20,839
344,2,71,869
218,3,44,898
375,3,63,729
231,2,75,721
303,3,69,650
208,3,76,673
274,2,45,665
125,1,50,835
453,2,21,510
158,2,49,875
218,3,16,747
282,1,57,604
345,3,78,703
396,1,39,512
526,3,43,590
491,3,50,723
212,1,48,802
508,1,22,906
359,3,75,986
451,1,13,821
398,1,50,634
189,3,64,794
432,1,39,551
152,2,12,552
240,2,75,692
452,1,38,957
238,3,54,966
277,1,20,828
419,1,13,765
342,2,52,630
517,2,15,558
345,1,29,972
141,3,59,543
337,2,50,951
254,2,49,983
253,3,71,522
302,3,48,935
410,1,44,689
174,1,69,755
389,1,38,945
225,1,70,863
139,1,25,505
349,2,65,863
528,2,39,511
384,1,23,778
222,3,76,1000
514,2,43,742
231,3,69,573
378,3,28,644
143,3,23,792
385,1,80,837
140,2,72,507
373,3,48,642
187,3,62,879
164,2,20,512
149,1,18,558
311,3,33,845
458,1,11,532
203,3,58,552
141,1,28,847
488,2,33,618
446,1,33,978
432,2,59,520
143,1,79,785
325,1,68,984
229,2,48,605
209,1,41,697
511,1,52,641
177,3,37,708
129,1,57,963
467,2,25,877
272,3,59,529
507,3,80,862
309,1,67,788
380,1,63,755
127,3,46,537
305,2,75,601
509,3,21,816
116,2,64,662
247,3,50,785
445,2,71,914
149,3,22,624
221,3,68,889
201,3,64,620
401,3,76,593
255,2,75,759
346,3,44,868
406,2,67,732
315,2,71,679
268,3,56,902
505,3,64,939
251,2,28,927
217,2,80,617
481,3,34,808
411,1,66,969
256,2,53,807
387,3,56,899
191,2,55,782
495,2,78,558
489,1,27,601
128,2,21,906
215,2,63,945
173,2,11,607
493,2,36,919
216,1,27,743
287,2,58,523
314,3,66,961
523,1,60,651
379,3,24,777
389,3,41,925
429,1,12,915
499,3,35,780
465,1,33,656
340,1,55,854
485,2,45,807
275,3,20,854
429,1,19,543
362,2,77,698
388,3,41,957
148,3,41,861
205,1,70,827
333,3,16,960
299,2,34,704
156,2,36,770
518,2,67,548
439,1,49,962
309,1,67,791
460,1,28,974
205,3,74,795
498,1,75,594
514,3,11,837
511,2,67,893
376,2,14,828
285,1,79,837
459,1,19,666
148,1,38,984
444,3,66,666
198,3,27,821
249,3,31,722
319,3,75,914
158,3,63,897
396,2,42,671
170,2,57,836
266,2,14,636
247,3,36,963
293,2,41,877
312,2,78,587
216,1,71,623
211,2,37,656
300,1,75,961
373,1,13,505
128,1,69,516
214,1,55,599
136,3,55,660
310,3,80,876
147,2,40,923
529,1,59,931
235,1,50,908
340,3,37,889
485,2,66,631
464,3,54,977
139,3,31,841
502,2,70,878
488,1,27,978
312,3,61,631
408,2,49,591
431,3,76,913
491,1,62,621
249,3,40,711
249,3,11,608
377,2,29,981
334,3,24,983
158,3,79,536
356,3,12,770
311,2,72,523
250,1,68,586
191,2,50,974
198,3,65,524
300,3,16,552
516,1,23,560
148,1,77,707
520,3,36,811
218,2,30,632
523,1,36,547
431,2,56,973
291,3,29,521
305,2,40,940
412,2,76,775
145,1,64,521
131,3,60,738
233,3,40,684
429,3,72,528
128,2,20,545
185,2,44,510
263,1,19,609
333,1,34,785
190,1,26,831
260,3,54,908
501,3,34,850
307,3,39,761
440,2,40,882
309,1,52,620
145,1,35,888
232,3,62,608
175,3,79,755
229,1,26,816
289,1,49,840
476,1,16,523
457,3,30,878
431,1,23,564
407,3,46,854
195,1,61,517
449,3,80,581
451,2,34,514
515,3,22,846
517,1,76,590
388,1,36,602
447,2,44,626
359,2,43,833
195,2,15,562
431,1,34,809
315,1,12,671
500,1,18,611
345,3,77,821
229,1,16,897
423,1,14,776
434,3,69,532
384,2,68,714
279,3,15,806
392,2,34,743
283,1,58,621
123,3,41,864
213,3,59,604
